,subj,trial,block,sex,age,date,stim,stim_order,filter,filter_freq,filter_gain,response,rt,session
8418,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial175_1.wav,0,18,4895,1.469194011171555,False,0.052000000000000005,1
8419,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial175_1.wav,0,19,5534,-0.26344754531623465,False,0.052000000000000005,1
8420,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial175_1.wav,0,20,6245,2.352656805086391,False,0.052000000000000005,1
8421,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial175_1.wav,0,21,7037,1.251536204750403,False,0.052000000000000005,1
8422,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial175_1.wav,0,22,7920,2.5060289500096755,False,0.052000000000000005,1
8423,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial175_1.wav,0,23,8904,-4.179743528285004,False,0.052000000000000005,1
8424,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial175_1.wav,0,24,10000,5.117125382132091,False,0.052000000000000005,1
8425,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,0,100,-6.813189943061671,True,0.052000000000000005,1
8426,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,1,191,0.048403210436148106,True,0.052000000000000005,1
8427,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,2,293,1.0186563544832734,True,0.052000000000000005,1
8428,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,3,406,1.0120441081516458,True,0.052000000000000005,1
8429,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,4,533,-1.1783701914139564,True,0.052000000000000005,1
8430,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,5,673,6.875913858969463,True,0.052000000000000005,1
8431,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,6,830,-4.362413591908971,True,0.052000000000000005,1
8432,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,7,1004,1.0534538972007303,True,0.052000000000000005,1
8433,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,8,1199,4.37382542214076,True,0.052000000000000005,1
8434,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,9,1416,2.76424755109367,True,0.052000000000000005,1
8435,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,10,1657,5.769895780972452,True,0.052000000000000005,1
8436,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,11,1926,-2.848850182661745,True,0.052000000000000005,1
8437,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,12,2226,2.064630834019396,True,0.052000000000000005,1
8438,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,13,2560,-1.5048981152738556,True,0.052000000000000005,1
8439,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,14,2932,-0.14469514587247262,True,0.052000000000000005,1
8440,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,15,3346,4.148945261494761,True,0.052000000000000005,1
8441,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,16,3808,7.095280390529664,True,0.052000000000000005,1
8442,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,17,4322,-1.3094199948066678,True,0.052000000000000005,1
8443,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,18,4895,-6.291739562263262,True,0.052000000000000005,1
8444,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,19,5534,-7.903203568067099,True,0.052000000000000005,1
8445,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,20,6245,-5.177930980517048,True,0.052000000000000005,1
8446,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,21,7037,-11.79893791237128,True,0.052000000000000005,1
8447,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,22,7920,-0.3135680542831103,True,0.052000000000000005,1
8448,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,23,8904,3.286387114333404,True,0.052000000000000005,1
8449,1,168,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial39_1.wav,1,24,10000,-2.3700576364308783,True,0.052000000000000005,1
8450,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,0,100,3.9674448919176992,False,0.073,1
8451,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,1,191,-4.237995965720267,False,0.073,1
8452,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,2,293,3.652298239129797,False,0.073,1
8453,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,3,406,2.9594398676736318,False,0.073,1
8454,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,4,533,-5.260922909058272,False,0.073,1
8455,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,5,673,-7.017297191306076,False,0.073,1
8456,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,6,830,-0.060870957215696825,False,0.073,1
8457,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,7,1004,2.364445886362801,False,0.073,1
8458,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,8,1199,-4.914475328630883,False,0.073,1
8459,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,9,1416,2.7797029774618336,False,0.073,1
8460,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,10,1657,3.463870417220878,False,0.073,1
8461,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,11,1926,6.453312548230264,False,0.073,1
8462,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,12,2226,-2.7256107111994337,False,0.073,1
8463,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,13,2560,0.6675902684058505,False,0.073,1
8464,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,14,2932,-0.22830897062323666,False,0.073,1
8465,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,15,3346,-1.6733616471583632,False,0.073,1
8466,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,16,3808,-5.2889977833423325,False,0.073,1
8467,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,17,4322,-6.8144050439781,False,0.073,1
8468,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,18,4895,7.0575309833904045,False,0.073,1
8469,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,19,5534,-4.415439009523935,False,0.073,1
8470,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,20,6245,-1.8673056993818644,False,0.073,1
8471,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,21,7037,-4.779793963230212,False,0.073,1
8472,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,22,7920,4.167444149242998,False,0.073,1
8473,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,23,8904,6.537305708565224,False,0.073,1
8474,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_0.wav,0,24,10000,1.705234713482745,False,0.073,1
8475,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,0,100,-3.2162039025962783,True,0.073,1
8476,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,1,191,-9.17109355328024,True,0.073,1
8477,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,2,293,-0.16290389206090167,True,0.073,1
8478,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,3,406,3.2960514705037203,True,0.073,1
8479,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,4,533,-2.197500976180137,True,0.073,1
8480,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,5,673,7.754227259572558,True,0.073,1
8481,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,6,830,6.107249398935772,True,0.073,1
8482,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,7,1004,8.125109330977484,True,0.073,1
8483,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,8,1199,-1.4046633116437153,True,0.073,1
8484,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,9,1416,9.137450469338267,True,0.073,1
8485,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,10,1657,-2.4569918065911063,True,0.073,1
8486,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,11,1926,2.2688302874784627,True,0.073,1
8487,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,12,2226,0.17268404870936754,True,0.073,1
8488,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,13,2560,-1.4207933465611142,True,0.073,1
8489,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,14,2932,6.954048544431268,True,0.073,1
8490,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,15,3346,-12.097121713933813,True,0.073,1
8491,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,16,3808,-0.909478656379874,True,0.073,1
8492,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,17,4322,-1.8130227064209297,True,0.073,1
8493,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,18,4895,5.146928666464953,True,0.073,1
8494,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,19,5534,-6.360348126955091,True,0.073,1
8495,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,20,6245,-2.212336049246908,True,0.073,1
8496,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,21,7037,3.359690157335088,True,0.073,1
8497,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,22,7920,-1.911524882364099,True,0.073,1
8498,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,23,8904,2.318478252758617,True,0.073,1
8499,1,169,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_0.wav,1,24,10000,-6.975263541517714,True,0.073,1
8500,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,0,100,-5.888747079523367,True,0.141,1
8501,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,1,191,4.002826619259926,True,0.141,1
8502,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,2,293,-8.917597522452398,True,0.141,1
8503,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,3,406,-5.978839131191063,True,0.141,1
8504,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,4,533,-7.04767481021102,True,0.141,1
8505,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,5,673,5.025290314703744,True,0.141,1
8506,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,6,830,-0.7103504939607814,True,0.141,1
8507,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,7,1004,5.749187009197973,True,0.141,1
8508,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,8,1199,7.262341822814503,True,0.141,1
8509,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,9,1416,-0.8892258645940005,True,0.141,1
8510,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,10,1657,-1.3682309142411708,True,0.141,1
8511,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,11,1926,-1.6302990145842011,True,0.141,1
8512,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,12,2226,0.10946544025683633,True,0.141,1
8513,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,13,2560,-1.782372580267361,True,0.141,1
8514,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,14,2932,6.3758176119466645,True,0.141,1
8515,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,15,3346,3.28003803272308,True,0.141,1
8516,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,16,3808,1.0402843126647836,True,0.141,1
8517,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,17,4322,0.0025777004361577146,True,0.141,1
8518,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,18,4895,-0.3477589008612284,True,0.141,1
8519,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,19,5534,2.7984390214136647,True,0.141,1
8520,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,20,6245,3.5823613492048425,True,0.141,1
8521,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,21,7037,-5.7108270670907535,True,0.141,1
8522,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,22,7920,3.2466464440835043,True,0.141,1
8523,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,23,8904,11.194876151225795,True,0.141,1
8524,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial176_1.wav,0,24,10000,-2.8639504746869475,True,0.141,1
8525,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,0,100,-3.7679455479045134,False,0.141,1
8526,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,1,191,-6.117690028271143,False,0.141,1
8527,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,2,293,8.03627323084706,False,0.141,1
8528,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,3,406,11.782860074457044,False,0.141,1
8529,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,4,533,3.371400130351433,False,0.141,1
8530,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,5,673,2.7971817095470057,False,0.141,1
8531,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,6,830,-3.60469102443528,False,0.141,1
8532,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,7,1004,2.033535505165214,False,0.141,1
8533,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,8,1199,0.3256489066372933,False,0.141,1
8534,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,9,1416,1.236002190958843,False,0.141,1
8535,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,10,1657,-4.281413423208012,False,0.141,1
8536,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,11,1926,-1.992384825818506,False,0.141,1
8537,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,12,2226,-1.1516121975156,False,0.141,1
8538,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,13,2560,-0.2011960507213214,False,0.141,1
8539,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,14,2932,7.156028261272284,False,0.141,1
8540,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,15,3346,-3.368694857683212,False,0.141,1
8541,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,16,3808,-0.03704614663800637,False,0.141,1
8542,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,17,4322,-5.660304378466535,False,0.141,1
8543,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,18,4895,-0.058814105763810964,False,0.141,1
8544,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,19,5534,3.916360220238687,False,0.141,1
8545,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,20,6245,-5.77905984485731,False,0.141,1
8546,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,21,7037,-4.317134224537103,False,0.141,1
8547,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,22,7920,0.2253606663489148,False,0.141,1
8548,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,23,8904,9.277926425608507,False,0.141,1
8549,1,170,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial3_1.wav,1,24,10000,1.4309146641680206,False,0.141,1
8550,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,0,100,2.382063744922633,True,0.69,1
8551,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,1,191,-0.10354146687683044,True,0.69,1
8552,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,2,293,3.8079691565086002,True,0.69,1
8553,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,3,406,2.3273128948791184,True,0.69,1
8554,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,4,533,-10.681460595698187,True,0.69,1
8555,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,5,673,-4.054584177108231,True,0.69,1
8556,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,6,830,-2.0851050350457108,True,0.69,1
8557,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,7,1004,3.3281270378563854,True,0.69,1
8558,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,8,1199,-2.713627882819472,True,0.69,1
8559,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,9,1416,0.3565968492481553,True,0.69,1
8560,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,10,1657,0.3954425430767408,True,0.69,1
8561,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,11,1926,-4.5481016097591125,True,0.69,1
8562,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,12,2226,-1.8525445566181618,True,0.69,1
8563,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,13,2560,1.8865762143344469,True,0.69,1
8564,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,14,2932,4.051909373690017,True,0.69,1
8565,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,15,3346,-7.602390521330634,True,0.69,1
8566,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,16,3808,-3.4815481406612463,True,0.69,1
8567,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,17,4322,2.0432050316011114,True,0.69,1
8568,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,18,4895,-1.6207993032904655,True,0.69,1
8569,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,19,5534,-3.0379004996757133,True,0.69,1
8570,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,20,6245,-0.17464758065171826,True,0.69,1
8571,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,21,7037,7.858964671909217,True,0.69,1
8572,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,22,7920,-1.034059409102265,True,0.69,1
8573,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,23,8904,-0.4095763068939203,True,0.69,1
8574,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_0.wav,0,24,10000,-0.2400783587711064,True,0.69,1
8575,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,0,100,-3.7603026630438436,False,0.69,1
8576,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,1,191,8.874712836676279,False,0.69,1
8577,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,2,293,5.364152047278116,False,0.69,1
8578,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,3,406,1.6498605786786766,False,0.69,1
8579,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,4,533,-4.978243482066236,False,0.69,1
8580,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,5,673,3.14787301767572,False,0.69,1
8581,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,6,830,-8.347816311783678,False,0.69,1
8582,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,7,1004,-7.938710158456671,False,0.69,1
8583,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,8,1199,7.004009085838282,False,0.69,1
8584,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,9,1416,-3.3724937918652187,False,0.69,1
8585,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,10,1657,2.461000269095316,False,0.69,1
8586,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,11,1926,5.73803770156738,False,0.69,1
8587,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,12,2226,5.143763453049184,False,0.69,1
8588,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,13,2560,7.0226830117147525,False,0.69,1
8589,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,14,2932,-1.471767972630145,False,0.69,1
8590,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,15,3346,-1.3990059310438794,False,0.69,1
8591,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,16,3808,4.500702764974641,False,0.69,1
8592,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,17,4322,-10.352784099486314,False,0.69,1
8593,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,18,4895,7.6719011465300735,False,0.69,1
8594,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,19,5534,-0.08324121610614148,False,0.69,1
8595,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,20,6245,1.7977577222883232,False,0.69,1
8596,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,21,7037,-6.221210932768037,False,0.69,1
8597,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,22,7920,-2.4791468208003136,False,0.69,1
8598,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,23,8904,-2.248908666192146,False,0.69,1
8599,1,171,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial40_0.wav,1,24,10000,-1.9535660967348984,False,0.69,1
8600,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,0,100,-5.971410471383996,True,1.1320000000000001,1
8601,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,1,191,-9.597869692475157,True,1.1320000000000001,1
8602,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,2,293,-1.6440919125496862,True,1.1320000000000001,1
8603,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,3,406,-0.3028361133155131,True,1.1320000000000001,1
8604,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,4,533,3.0544784559461435,True,1.1320000000000001,1
8605,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,5,673,1.454896352650132,True,1.1320000000000001,1
8606,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,6,830,-0.7787298620132606,True,1.1320000000000001,1
8607,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,7,1004,4.207536019487473,True,1.1320000000000001,1
8608,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,8,1199,-5.353087270861585,True,1.1320000000000001,1
8609,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,9,1416,-7.536391345725645,True,1.1320000000000001,1
8610,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,10,1657,-1.1732394282108456,True,1.1320000000000001,1
8611,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,11,1926,-0.09853627665329837,True,1.1320000000000001,1
8612,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,12,2226,-1.34656045538055,True,1.1320000000000001,1
8613,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,13,2560,-4.392853029667553,True,1.1320000000000001,1
8614,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,14,2932,7.780763799803594,True,1.1320000000000001,1
8615,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,15,3346,-10.846668695331195,True,1.1320000000000001,1
8616,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,16,3808,-4.181811225712009,True,1.1320000000000001,1
8617,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,17,4322,-0.6776095550884171,True,1.1320000000000001,1
8618,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,18,4895,3.214221354509053,True,1.1320000000000001,1
8619,1,172,4,f,47,2021-01-11 14:41:51.030120,Sub1_Trial177_1.wav,0,19,5534,-0.08445164216591558,True,1.1320000000000001,1
