,type,subj,session,filter_freq,kernel_gain,norm_gain
428,patients,4,1.0,406,-0.23170259320830608,-0.2953550290379874
429,patients,4,1.0,533,-0.15638514210148657,-0.1993466605053023
430,patients,4,1.0,673,0.6356310914355578,0.8102491943178943
431,patients,4,1.0,830,1.7605051345296379,2.2441442623952774
432,patients,4,1.0,1004,1.1727200145419125,1.4948850988347029
433,patients,4,1.0,1199,1.6382853126318362,2.088348686067007
434,patients,4,1.0,1416,0.10580886296572564,0.13487626254412605
435,patients,4,1.0,1657,-0.20130832877053723,-0.25661097040962816
436,patients,4,1.0,1926,-0.2407782016995978,-0.3069238534191328
437,patients,4,1.0,2226,0.19150927820591152,0.24411996276062103
438,patients,4,1.0,2560,-0.3569996039661119,-0.45507314758953293
439,patients,4,1.0,2932,0.09356401239044726,0.11926755421182104
440,patients,4,1.0,3346,0.15916235272906248,0.20288681564208513
441,patients,4,1.0,3808,-0.03982034481893448,-0.05075963517475838
442,patients,4,1.0,4322,-0.36813930397320216,-0.4692731026850319
443,patients,4,1.0,4895,-0.11321444178680705,-0.1443162731950953
444,patients,4,1.0,5534,0.1538680231457168,0.19613804841348562
445,patients,4,1.0,6245,0.13075513307343706,0.16667567501521813
446,patients,4,1.0,7037,0.2508013230815075,0.31970048774943466
447,patients,4,1.0,7920,0.4563114674207994,0.5816675801693422
448,patients,4,1.0,8904,-0.5780008860305333,-0.7367870428798067
449,patients,4,1.0,10000,0.060364933079536,0.07694815287006199
450,patients,4,2.0,100,-1.3269142881082057,-1.7329492246794473
451,patients,4,2.0,191,-1.045254492285959,-1.3651017087035469
452,patients,4,2.0,293,-1.7198419317390814,-2.246112479825375
453,patients,4,2.0,406,-0.8948462587620697,-1.1686686504370327
454,patients,4,2.0,533,0.13712912341427252,0.17909054882552988
455,patients,4,2.0,673,1.0782066020267673,1.4081371432743057
456,patients,4,2.0,830,1.3092768643690336,1.7099147603827989
457,patients,4,2.0,1004,0.31514637877172647,0.4115809722206137
458,patients,4,2.0,1199,1.7467190197305458,2.281213939817078
459,patients,4,2.0,1416,-0.17565342650110607,-0.22940326439725345
460,patients,4,2.0,1657,0.02046992903078043,0.02673371442379217
461,patients,4,2.0,1926,-0.15295169923343585,-0.1997548228815003
462,patients,4,2.0,2226,-0.17204428348564016,-0.2246897258918192
463,patients,4,2.0,2560,-0.7097506812896949,-0.926933942817252
464,patients,4,2.0,2932,-0.569029732964676,-0.743152472920146
465,patients,4,2.0,3346,0.7022442888361982,0.9171305989999414
466,patients,4,2.0,3808,0.027171354118392034,0.03548577136816423
467,patients,4,2.0,4322,-0.3209286560633243,-0.4191326227222013
468,patients,4,2.0,4895,0.07137372091794392,0.09321403457308455
469,patients,4,2.0,5534,0.102779868204465,0.1342304431520741
470,patients,4,2.0,6245,0.24086067555494423,0.31456389059899165
471,patients,4,2.0,7037,0.19821320322313962,0.2588663185897948
472,patients,4,2.0,7920,0.21673928552423624,0.283061370408707
473,patients,4,2.0,8904,-0.5475445321388841,-0.71509281417141
474,patients,4,2.0,10000,-0.17642322590738996,-0.230408621937099
475,patients,4,3.0,100,-1.8893300613480188,-1.9827649484261738
476,patients,4,3.0,191,-1.2737962261409845,-1.3367905165431313
477,patients,4,3.0,293,-2.3098393730351106,-2.4240701183153854
478,patients,4,3.0,406,-0.1378378532495947,-0.14465448339641096
479,patients,4,3.0,533,0.39474074452563007,0.41426224457712646
480,patients,4,3.0,673,1.5779810695232523,1.6560185104440701
481,patients,4,3.0,830,1.8525864986267129,1.9442042703665003
482,patients,4,3.0,1004,0.7212020988065418,0.7568684114541259
483,patients,4,3.0,1199,1.8607263014392172,1.9527466188073117
484,patients,4,3.0,1416,0.9877914737497457,1.0366416914511043
485,patients,4,3.0,1657,-0.05634058785676471,-0.059126854042863365
486,patients,4,3.0,1926,-0.07433109791249469,-0.07800706638509389
487,patients,4,3.0,2226,-0.5137916424728111,-0.5392006829990043
488,patients,4,3.0,2560,-0.1623669055240336,-0.17039659487965808
489,patients,4,3.0,2932,-0.09658116424055752,-0.1013574870013644
490,patients,4,3.0,3346,-0.11740712773466583,-0.12321337723361896
491,patients,4,3.0,3808,0.09399424522671991,0.0986426345518169
492,patients,4,3.0,4322,-0.1523957025120956,-0.15993227621444506
493,patients,4,3.0,4895,-0.01677877950960903,-0.017608556900474776
494,patients,4,3.0,5534,0.15095038214011805,0.1584154790007498
495,patients,4,3.0,6245,0.4762698067730845,0.49982324326624405
496,patients,4,3.0,7037,0.29811102538753687,0.31285380144539726
497,patients,4,3.0,7920,0.41801720413879256,0.43868981770932297
498,patients,4,3.0,8904,-0.24907979260549237,-0.2613977791614992
499,patients,4,3.0,10000,-0.4324386195958604,-0.45382442952752683
500,patients,5,1.0,100,-3.5802951387894004,-3.727731467600562
501,patients,5,1.0,191,-1.632035193076316,-1.6992422997617016
502,patients,5,1.0,293,0.23636256414153925,0.24609595967864697
503,patients,5,1.0,406,0.8723099102706635,0.908231577555162
504,patients,5,1.0,533,1.8605124435938414,1.9371282290968517
505,patients,5,1.0,673,0.9526843397831937,0.9919158210238751
506,patients,5,1.0,830,-0.46295520069909923,-0.482019666769399
507,patients,5,1.0,1004,-0.10991528644940578,-0.11444159103774962
508,patients,5,1.0,1199,0.4866515685794035,0.5066918495898124
509,patients,5,1.0,1416,0.42830700170979474,0.4459446571231862
510,patients,5,1.0,1657,0.12225797249404885,0.12729254811803314
511,patients,5,1.0,1926,-0.13019139210228658,-0.13555266544716116
512,patients,5,1.0,2226,0.08105331120597872,0.08439108146763341
513,patients,5,1.0,2560,-0.14579244928229027,-0.1517961731813866
514,patients,5,1.0,2932,-0.4741380721675161,-0.493663048182096
515,patients,5,1.0,3346,-0.4024168470129774,-0.4189883474830246
516,patients,5,1.0,3808,-0.15772133074235245,-0.1642162852303018
517,patients,5,1.0,4322,-0.2866363101191653,-0.29843997535617056
518,patients,5,1.0,4895,0.1323015681058904,0.13774973836597904
519,patients,5,1.0,5534,0.11565193414341934,0.12041447352328218
520,patients,5,1.0,6245,-0.42229091861283174,-0.4396808321023719
521,patients,5,1.0,7037,-0.254383073559174,-0.2648585525415983
522,patients,5,1.0,7920,-0.6392868085198417,-0.6656125991186131
523,patients,5,1.0,8904,0.13335809653911163,0.13884977457368264
524,patients,5,1.0,10000,-0.7021445542736315,-0.7310588228922397
525,patients,6,1.0,100,-1.120168450918138,-1.6097509563904593
526,patients,6,1.0,191,-0.9237790943075069,-1.32752737263415
527,patients,6,1.0,293,-0.7918796710040983,-1.137979789289894
528,patients,6,1.0,406,-1.1924639567901008,-1.713644044635121
529,patients,6,1.0,533,-0.38664502663272415,-0.5556326826518769
530,patients,6,1.0,673,-0.03387885092814494,-0.04868599239542112
531,patients,6,1.0,830,1.8016234026208875,2.5890436327208715
532,patients,6,1.0,1004,0.9401269399092906,1.3510202321865015
533,patients,6,1.0,1199,0.5498260779976145,0.7901338893981734
534,patients,6,1.0,1416,-0.4966061369794532,-0.7136535610307663
535,patients,6,1.0,1657,0.008438709562132718,0.012126944636951924
536,patients,6,1.0,1926,-0.17453317367198917,-0.2508149046780098
537,patients,6,1.0,2226,-0.01196398872410398,-0.0171929876038604
538,patients,6,1.0,2560,-1.0878518408720401,-1.563310000223229
539,patients,6,1.0,2932,0.7082391991377399,1.0177832871749997
540,patients,6,1.0,3346,-0.22256463294662662,-0.319839065678798
541,patients,6,1.0,3808,-0.27904353376503377,-0.40100271971118334
542,patients,6,1.0,4322,0.5680763214314087,0.8163606116360914
543,patients,6,1.0,4895,-0.3489100119989613,-0.5014051458503188
544,patients,6,1.0,5534,0.6410563845362534,0.921237450725934
545,patients,6,1.0,6245,0.2213955132941487,0.31815896883517714
546,patients,6,1.0,7037,-0.355816246432458,-0.5113298294773803
547,patients,6,1.0,7920,-0.2712748072201735,-0.38983858187524045
548,patients,6,1.0,8904,0.11758329758267744,0.1689744302154887
549,patients,6,1.0,10000,0.39711458544358624,0.570678082560219
550,patients,7,1.0,100,0.2843947990260812,0.6468350717372525
551,patients,7,1.0,191,0.4357806754794199,0.9911511231947266
552,patients,7,1.0,293,0.839627613473507,1.9096713071180584
553,patients,7,1.0,406,-0.07701496902191633,-0.17516488762357788
554,patients,7,1.0,533,0.5049437284094772,1.1484574046625473
555,patients,7,1.0,673,-0.13754993934093526,-0.31284722922408
556,patients,7,1.0,830,-0.40405615546450363,-0.9189960336855251
557,patients,7,1.0,1004,0.4091444427058064,0.9305689691049454
558,patients,7,1.0,1199,0.3859127599074836,0.8777302137518556
559,patients,7,1.0,1416,0.6172304209574051,1.403845235516363
560,patients,7,1.0,1657,-0.22192660703433018,-0.5047557595042073
561,patients,7,1.0,1926,-0.4230540952051509,-0.9622054515689886
562,patients,7,1.0,2226,0.09125660850688821,0.20755645009048876
563,patients,7,1.0,2560,0.5347821041171789,1.2163225975476122
564,patients,7,1.0,2932,0.024783363737083303,0.056367939623595424
565,patients,7,1.0,3346,0.10188266591507728,0.23172463681348085
566,patients,7,1.0,3808,-0.4591826417228443,-1.0443771757304834
567,patients,7,1.0,4322,0.15992427484878996,0.36373601116685145
568,patients,7,1.0,4895,-0.6535284860449899,-1.4864025172080657
569,patients,7,1.0,5534,-0.891349438922362,-2.027308798342093
570,patients,7,1.0,6245,-0.1899273239848621,-0.43197574166377856
571,patients,7,1.0,7037,0.5410800533467075,1.2306468202676843
572,patients,7,1.0,7920,-0.6272251043824253,-1.4265774085109233
573,patients,7,1.0,8904,-0.05194703136759228,-0.11814970553702837
574,patients,7,1.0,10000,-0.010542406830346143,-0.02397792963072041
575,tours,1,1.0,100,-0.545701018725782,-0.6558026108688692
576,tours,1,1.0,191,-1.3432553213832956,-1.6142728648071845
577,tours,1,1.0,293,-0.9687837216879133,-1.164247220087106
578,tours,1,1.0,406,-1.6875362024060272,-2.028016458642031
579,tours,1,1.0,533,-2.596613545605507,-3.120510836871395
580,tours,1,1.0,673,-0.03859106021388048,-0.04637726003069464
581,tours,1,1.0,830,1.0154316344004994,1.2203068972706475
582,tours,1,1.0,1004,0.5905399467071808,0.7096883193973682
583,tours,1,1.0,1199,0.509242171864145,0.6119877632862872
584,tours,1,1.0,1416,-0.36103308369912773,-0.43387575022817293
585,tours,1,1.0,1657,0.34910431439814255,0.4195402115658023
586,tours,1,1.0,1926,-0.7993678391865454,-0.9606496927698979
587,tours,1,1.0,2226,-0.09693412864548284,-0.11649172800967522
588,tours,1,1.0,2560,0.1326001784889086,0.159353822460797
589,tours,1,1.0,2932,0.6619844550587551,0.7955475967331677
590,tours,1,1.0,3346,0.1045013705617814,0.12558574989252363
591,tours,1,1.0,3808,0.5079004448287464,0.6103753270571185
592,tours,1,1.0,4322,-0.04012397288168082,-0.04821945583990311
593,tours,1,1.0,4895,-0.3367472265352484,-0.4046899360392063
594,tours,1,1.0,5534,0.17048094132422337,0.20487747427129005
595,tours,1,1.0,6245,0.6171372519157412,0.74165194343197
596,tours,1,1.0,7037,0.35015008886958665,0.42079698332399773
597,tours,1,1.0,7920,0.6522629415035767,0.7838646535970712
598,tours,1,1.0,8904,0.3535908362168152,0.42493194187496663
599,tours,1,1.0,10000,-0.46415669707570095,-0.5578057642356644
600,tours,2,1.0,100,-0.9457165805802574,-1.413432557695689
601,tours,2,1.0,191,0.5936281785709224,0.8872144276490525
602,tours,2,1.0,293,-0.7502149919372687,-1.121243210333623
603,tours,2,1.0,406,-0.8804357205156921,-1.3158662308443405
604,tours,2,1.0,533,0.03441336916825366,0.051432931811945595
605,tours,2,1.0,673,0.6587751112889693,0.9845805917076338
606,tours,2,1.0,830,-1.1724417485972867,-1.7522874965904596
607,tours,2,1.0,1004,-0.7846126492651166,-1.1726526598177478
608,tours,2,1.0,1199,-0.718107821795849,-1.073257037155277
609,tours,2,1.0,1416,1.3027147472679927,1.9469886380221202
610,tours,2,1.0,1657,-0.22106504245636321,-0.33039552736242506
611,tours,2,1.0,1926,0.4635250952666467,0.6927672353559573
612,tours,2,1.0,2226,0.21122387577956506,0.3156872884752927
613,tours,2,1.0,2560,1.1105105051140964,1.6597273811444435
614,tours,2,1.0,2932,-0.09965118299722608,-0.14893492337286698
615,tours,2,1.0,3346,-0.2982876385543183,-0.44580952533596585
616,tours,2,1.0,3808,0.6528024900111606,0.9756541357881858
617,tours,2,1.0,4322,0.8756565663698216,1.3087234861714334
618,tours,2,1.0,4895,-0.09640123363012193,-0.14407767085064827
619,tours,2,1.0,5534,-0.3379722977098542,-0.5051207296050874
620,tours,2,1.0,6245,-0.8248222697765756,-1.2327484516548894
621,tours,2,1.0,7037,0.5162296017245134,0.7715374154442924
622,tours,2,1.0,7920,0.09748664133918473,0.145699880533619
623,tours,2,1.0,8904,-0.11690675969387176,-0.17472446159782806
624,tours,2,1.0,10000,-0.2056030990187237,-0.3072866861844478
