subj,trial,block,sex,age,date,stim,stim_order,filter,filter_freq,filter_gain,response,rt 
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial105_1.wav,0,18,4895,-8.31079513957338,True,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial105_1.wav,0,19,5534,3.057536971080806,True,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial105_1.wav,0,20,6245,-4.8842713343072415,True,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial105_1.wav,0,21,7037,0.5596100859269647,True,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial105_1.wav,0,22,7920,1.8611803684231183,True,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial105_1.wav,0,23,8904,3.453538977312448,True,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial105_1.wav,0,24,10000,2.1020857567492177,True,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,0,100,2.2211992368576965,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,1,191,-0.9436189483195444,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,2,293,-0.6736583838968899,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,3,406,6.295047027462298,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,4,533,3.3234035458846103,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,5,673,-1.9289585599095271,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,6,830,-2.0388285291378283,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,7,1004,-4.635606550407086,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,8,1199,3.907966477749238,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,9,1416,0.8046666348345282,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,10,1657,3.8416457707364824,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,11,1926,-3.2108524773177405,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,12,2226,-4.571939383826611,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,13,2560,6.345291137168835,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,14,2932,-6.039344926262858,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,15,3346,2.2993812108760343,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,16,3808,-6.1625036225921646,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,17,4322,-1.4314204202648968,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,18,4895,-2.8887789520031304,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,19,5534,1.8740810581394682,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,20,6245,7.140568457891848,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,21,7037,-0.7708313202198457,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,22,7920,-2.802314544225289,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,23,8904,-4.2635214179470085,False,4.668
1,14,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial240_1.wav,1,24,10000,-1.4995322068045556,False,4.668
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,0,100,-2.6239968360626293,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,1,191,5.01979584550706,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,2,293,1.2221195763272419,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,3,406,-0.8161412075173348,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,4,533,-9.61409579110679,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,5,673,-9.377808193902824,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,6,830,-1.9059301709519125,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,7,1004,5.051118860391124,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,8,1199,-3.162464919185622,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,9,1416,-2.151796101470757,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,10,1657,2.420869701364951,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,11,1926,-0.7369322201790556,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,12,2226,-0.22202853189559818,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,13,2560,-4.822472944446147,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,14,2932,-3.6034799126289734,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,15,3346,-0.7540450253756069,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,16,3808,-1.9672801084931235,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,17,4322,10.774611625336076,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,18,4895,-0.704578921320515,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,19,5534,6.590125215753577,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,20,6245,3.157493200721948,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,21,7037,1.6703713954653652,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,22,7920,1.4298635096241774,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,23,8904,1.3586112739488574,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_0.wav,0,24,10000,-3.512757009693248,False,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,0,100,1.3835780277746923,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,1,191,11.974250553873853,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,2,293,1.608350999123299,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,3,406,-5.005332067732594,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,4,533,-2.936827209303132,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,5,673,8.646072150828235,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,6,830,-3.5217193428797366,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,7,1004,-1.7622586117910264,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,8,1199,-7.168601498674274,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,9,1416,3.5608524442401865,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,10,1657,7.132228064194043,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,11,1926,2.9307454563728785,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,12,2226,-2.0743644380811,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,13,2560,8.75246023966308,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,14,2932,-4.305645715125993,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,15,3346,-9.939800337038452,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,16,3808,2.2111126165815804,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,17,4322,5.615788023941814,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,18,4895,-6.5175402245094896,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,19,5534,6.136767800131011,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,20,6245,4.4183816427157705,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,21,7037,5.044151029287635,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,22,7920,5.832374177684399,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,23,8904,-3.9685162355056742,True,2.726
1,15,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_0.wav,1,24,10000,-2.8460793799535375,True,2.726
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,0,100,-6.362043417553425,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,1,191,3.8208309534139606,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,2,293,4.8757089088690915,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,3,406,-4.067715635785543,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,4,533,-2.0518404845894684,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,5,673,9.093878893454736,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,6,830,6.493618844140938,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,7,1004,-0.7499400550829354,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,8,1199,5.5634122003440565,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,9,1416,7.7791957164794425,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,10,1657,6.510319066345421,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,11,1926,-11.058783894003401,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,12,2226,0.3844357433420552,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,13,2560,6.8760216770255305,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,14,2932,-8.410375894136116,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,15,3346,-4.157540390890099,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,16,3808,-3.2065102390154676,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,17,4322,-5.050918982857475,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,18,4895,-7.583132828955719,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,19,5534,-4.884118596959778,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,20,6245,3.440107698771962,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,21,7037,-0.8852609345681686,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,22,7920,2.412800022303235,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,23,8904,-1.690481150373343,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial106_1.wav,0,24,10000,-0.022000542616504755,True,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,0,100,7.317916715310937,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,1,191,6.7624101346867,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,2,293,0.01975194335156611,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,3,406,-4.223838791559819,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,4,533,6.146874932457064,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,5,673,-7.935729252036142,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,6,830,-8.890432534462333,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,7,1004,7.042367931349572,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,8,1199,6.565394897998341,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,9,1416,-2.4058780169854272,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,10,1657,8.104530373353864,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,11,1926,1.1600551832689658,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,12,2226,-2.328543335871944,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,13,2560,-5.398115822219536,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,14,2932,-1.8751989206357602,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,15,3346,5.504524912882696,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,16,3808,7.576747648124327,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,17,4322,-10.878375865675453,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,18,4895,-0.16273557208063322,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,19,5534,-1.698506744392455,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,20,6245,-0.8745444838896446,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,21,7037,-8.586358299029662,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,22,7920,-3.0281540145870744,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,23,8904,-4.661777242448629,False,4.869
1,16,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial241_1.wav,1,24,10000,-0.2813548423288792,False,4.869
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,0,100,-3.0482937160103747,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,1,191,5.849494215874403,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,2,293,3.4247778322335405,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,3,406,1.789382511660236,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,4,533,-3.651708008464904,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,5,673,-2.85717075194535,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,6,830,-0.7419074848794227,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,7,1004,4.59876884005426,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,8,1199,1.2851598252301921,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,9,1416,-0.7345314827498539,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,10,1657,2.255022249141098,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,11,1926,9.260162111428055,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,12,2226,-1.7530859278288304,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,13,2560,1.521990994899987,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,14,2932,3.172410665999734,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,15,3346,-0.17499896736402096,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,16,3808,7.661671311893194,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,17,4322,-1.4312588213421242,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,18,4895,6.527917568816532,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,19,5534,10.261704583029251,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,20,6245,-1.0228794055027657,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,21,7037,0.7488630234669059,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,22,7920,4.2590319522569,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,23,8904,0.5760067004353874,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_0.wav,0,24,10000,-5.546769926190597,True,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,0,100,-7.445403600679907,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,1,191,1.83063243663402,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,2,293,2.2652347131919544,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,3,406,3.0273697414773277,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,4,533,-3.13542794051072,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,5,673,-4.9708734768209535,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,6,830,1.7543865920292574,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,7,1004,-4.455582883738768,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,8,1199,4.1115042437509155,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,9,1416,5.482091023480394,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,10,1657,1.6706258368062517,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,11,1926,-5.168462336732129,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,12,2226,-8.387319132878675,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,13,2560,-4.569687828520317,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,14,2932,0.8188718055611734,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,15,3346,-0.7837386198629999,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,16,3808,-8.051394162001715,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,17,4322,-4.653227728472321,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,18,4895,-2.6742492834350036,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,19,5534,1.368854726633343,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,20,6245,-2.1315734859890827,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,21,7037,9.337922567946054,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,22,7920,-0.5326055522309842,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,23,8904,12.302245147902067,False,7.338
1,17,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_0.wav,1,24,10000,1.2719430667093943,False,7.338
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,0,100,-10.924468057675634,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,1,191,3.860414871311743,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,2,293,-0.016923365932372342,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,3,406,7.3338000500488825,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,4,533,6.857540986248169,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,5,673,-2.133533225335784,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,6,830,-2.899868569782918,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,7,1004,0.758673612514291,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,8,1199,-0.6290954784906218,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,9,1416,-2.1680427641343765,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,10,1657,6.246965928443119,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,11,1926,-6.796658103521345,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,12,2226,-1.1595560084528853,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,13,2560,-4.07493800631576,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,14,2932,6.448572447175192,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,15,3346,-1.2662304391978638,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,16,3808,5.575578223005893,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,17,4322,8.887389092294072,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,18,4895,8.338195813233185,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,19,5534,0.2255403511979316,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,20,6245,6.2117967999666135,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,21,7037,-5.476525474370877,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,22,7920,-3.2603388019122423,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,23,8904,-3.86784450134925,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial107_1.wav,0,24,10000,-1.200455624639014,True,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,0,100,-2.6249897177424852,False,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,1,191,5.282356351964772,False,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,2,293,-0.7734723860176764,False,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,3,406,8.207043730541582,False,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,4,533,1.9337330312482315,False,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,5,673,-3.493214420307449,False,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,6,830,4.04065555728957,False,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,7,1004,-7.024829475361672,False,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,8,1199,-2.267877102649911,False,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,9,1416,-4.821471227386126,False,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,10,1657,-2.2135267615930223,False,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,11,1926,-0.9157785918719155,False,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,12,2226,-7.376126048960022,False,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,13,2560,-1.6220786175268107,False,3.851
1,18,1,m,7,2021-03-24 10:33:35.351841,Sub1_Trial242_1.wav,1,14,2932,0.549228049630152,False,3.851
